# x_m,y_m,w_tr_right_m,w_tr_left_m
11.9881,16.4763,0.9740,0.9740
11.9072,16.4763,0.9468,0.9468
11.8263,16.4763,0.9223,0.9223
11.7454,16.5572,0.9841,0.9841
11.6645,16.5572,0.9740,0.9740
11.5836,16.5572,0.9707,0.9707
11.5027,16.5572,0.9707,0.9707
11.4218,16.5572,0.9707,0.9707
11.3409,16.5572,0.9707,0.9707
11.2601,16.5572,0.9707,0.9707
11.1792,16.5572,0.9707,0.9707
11.0983,16.5572,0.9707,0.9707
11.0174,16.5572,0.9707,0.9707
10.9365,16.5572,0.9707,0.9707
10.8556,16.5572,0.9707,0.9707
10.7747,16.5572,0.9707,0.9707
10.6938,16.5572,0.9707,0.9707
10.6129,16.5572,0.9707,0.9707
10.5320,16.5572,0.9707,0.9707
10.4512,16.5572,0.9740,0.9740
10.3703,16.5572,0.9841,0.9841
10.2894,16.4763,0.9223,0.9223
10.2085,16.4763,0.9468,0.9468
10.1276,16.4763,0.9707,0.9707
10.0467,16.4763,0.9740,0.9740
9.9658,16.4763,0.9841,0.9841
9.8849,16.4763,1.0006,1.0006
9.8040,16.4763,1.0006,1.0006
9.7231,16.3954,0.9774,0.9774
9.6423,16.3954,1.0006,1.0006
9.5614,16.3954,1.0232,1.0232
9.4805,16.3145,0.9774,0.9774
9.3996,16.3145,1.0006,1.0006
9.3187,16.3145,1.0135,1.0135
9.2378,16.2337,0.9774,0.9774
9.1569,16.2337,1.0135,1.0135
9.0760,16.1528,0.9774,0.9774
8.9951,16.1528,1.0006,1.0006
8.9142,16.1528,1.0135,1.0135
8.8334,16.0719,0.9774,0.9774
8.7525,16.0719,1.0135,1.0135
8.6716,15.9910,0.9774,0.9774
8.5907,15.9910,1.0006,1.0006
8.5098,15.9910,1.0135,1.0135
8.4289,15.9101,0.9774,0.9774
8.3480,15.9101,1.0135,1.0135
8.2671,15.8292,0.9774,0.9774
8.1862,15.8292,1.0135,1.0135
8.1053,15.8292,1.0135,1.0135
8.0245,15.7483,1.0006,1.0006
7.9436,15.7483,1.0135,1.0135
7.8627,15.6674,0.9774,0.9774
7.7818,15.6674,1.0135,1.0135
7.7009,15.5865,0.9774,0.9774
7.6200,15.5865,1.0135,1.0135
7.5391,15.5865,1.0006,1.0006
7.4582,15.5056,1.0135,1.0135
7.3773,15.5056,1.0135,1.0135
7.2964,15.4248,1.0135,1.0135
7.2156,15.4248,1.0135,1.0135
7.1347,15.3439,1.0006,1.0006
7.0538,15.3439,1.0135,1.0135
6.9729,15.2630,0.9774,0.9774
6.8920,15.2630,1.0135,1.0135
6.8111,15.1821,0.9774,0.9774
6.7302,15.1821,1.0135,1.0135
6.6493,15.1821,1.0006,1.0006
6.5684,15.1012,1.0135,1.0135
6.4875,15.1012,1.0135,1.0135
6.4067,15.0203,1.0135,1.0135
6.3258,15.0203,1.0135,1.0135
6.2449,14.9394,1.0135,1.0135
6.1640,14.9394,1.0135,1.0135
6.0831,14.8585,1.0006,1.0006
6.0022,14.8585,1.0135,1.0135
5.9213,14.7776,0.9774,0.9774
5.8404,14.7776,1.0135,1.0135
5.7595,14.6967,0.9774,0.9774
5.6786,14.6967,1.0135,1.0135
5.5978,14.6967,0.9774,0.9774
5.5169,14.6159,1.0135,1.0135
5.4360,14.6159,1.0006,1.0006
5.3551,14.5350,1.0135,1.0135
5.2742,14.5350,1.0135,1.0135
5.1933,14.4541,1.0135,1.0135
5.1124,14.4541,1.0135,1.0135
5.0315,14.3732,1.0006,1.0006
4.9506,14.3732,1.0135,1.0135
4.8697,14.2923,0.9774,0.9774
4.7889,14.2923,1.0135,1.0135
4.7080,14.2114,0.9774,0.9774
4.6271,14.2114,1.0135,1.0135
4.5462,14.2114,1.0006,1.0006
4.4653,14.1305,1.0135,1.0135
4.3844,14.1305,1.0135,1.0135
4.3035,14.0496,1.0135,1.0135
4.2226,14.0496,1.0135,1.0135
4.1417,13.9687,1.0006,1.0006
4.0608,13.9687,1.0135,1.0135
3.9800,13.8878,0.9774,0.9774
3.8991,13.8878,1.0135,1.0135
3.8182,13.8070,0.9774,0.9774
3.7373,13.8070,1.0135,1.0135
3.6564,13.8070,1.0006,1.0006
3.5755,13.7261,1.0135,1.0135
3.4946,13.7261,1.0135,1.0135
3.4137,13.6452,1.0006,1.0006
3.3328,13.6452,1.0135,1.0135
3.2519,13.5643,0.9774,0.9774
3.1711,13.5643,1.0135,1.0135
3.0902,13.4834,0.9774,0.9774
3.0093,13.4834,1.0135,1.0135
2.9284,13.4834,1.0006,1.0006
2.8475,13.4025,1.0135,1.0135
2.7666,13.4025,1.0135,1.0135
2.6857,13.3216,1.0135,1.0135
2.6048,13.3216,1.0135,1.0135
2.5239,13.2407,1.0006,1.0006
2.4430,13.2407,1.0135,1.0135
2.3622,13.1598,0.9774,0.9774
2.2813,13.1598,1.0135,1.0135
2.2004,13.0789,0.9774,0.9774
2.1195,13.0789,1.0135,1.0135
2.0386,13.0789,1.0006,1.0006
1.9577,12.9981,1.0135,1.0135
1.8768,12.9981,1.0135,1.0135
1.7959,12.9172,1.0135,1.0135
1.7150,12.9172,1.0135,1.0135
1.6341,12.8363,1.0006,1.0006
1.5533,12.8363,1.0135,1.0135
1.4724,12.7554,0.9774,0.9774
1.3915,12.7554,1.0135,1.0135
1.3106,12.6745,0.9774,0.9774
1.2297,12.6745,1.0135,1.0135
1.1488,12.6745,1.0006,1.0006
1.0679,12.5936,1.0135,1.0135
0.9870,12.5936,1.0135,1.0135
0.9061,12.5127,1.0006,1.0006
0.8252,12.5127,1.0135,1.0135
0.7444,12.4318,0.9774,0.9774
0.6635,12.4318,1.0135,1.0135
0.5826,12.3509,0.9774,0.9774
0.5017,12.3509,1.0135,1.0135
0.4208,12.3509,0.9774,0.9774
0.3399,12.2700,1.0135,1.0135
0.2590,12.2700,1.0006,1.0006
0.1781,12.1892,1.0135,1.0135
0.0972,12.1892,1.0135,1.0135
0.0163,12.1083,1.0006,1.0006
-0.0645,12.1083,1.0135,1.0135
-0.1454,12.0274,0.9774,0.9774
-0.2263,12.0274,1.0135,1.0135
-0.3072,11.9465,0.9774,0.9774
-0.3881,11.9465,1.0135,1.0135
-0.4690,11.9465,1.0006,1.0006
-0.5499,11.8656,1.0135,1.0135
-0.6308,11.8656,1.0135,1.0135
-0.7117,11.7847,1.0135,1.0135
-0.7926,11.7847,1.0135,1.0135
-0.8734,11.7038,1.0006,1.0006
-0.9543,11.7038,1.0135,1.0135
-1.0352,11.6229,0.9774,0.9774
-1.1161,11.6229,1.0135,1.0135
-1.1970,11.5420,0.9774,0.9774
-1.2779,11.5420,1.0135,1.0135
-1.3588,11.5420,1.0006,1.0006
-1.4397,11.4611,1.0135,1.0135
-1.5206,11.4611,1.0135,1.0135
-1.6015,11.3803,1.0135,1.0135
-1.6823,11.3803,1.0135,1.0135
-1.7632,11.2994,1.0006,1.0006
-1.8441,11.2994,1.0135,1.0135
-1.9250,11.2185,0.9774,0.9774
-2.0059,11.2185,1.0135,1.0135
-2.0868,11.1376,0.9774,0.9774
-2.1677,11.1376,1.0135,1.0135
-2.2486,11.1376,1.0006,1.0006
-2.3295,11.0567,1.0135,1.0135
-2.4104,11.0567,1.0135,1.0135
-2.4912,10.9758,1.0006,1.0006
-2.5721,10.9758,1.0135,1.0135
-2.6530,10.8949,0.9774,0.9774
-2.7339,10.8949,1.0135,1.0135
-2.8148,10.8140,0.9774,0.9774
-2.8957,10.8140,1.0135,1.0135
-2.9766,10.8140,0.9774,0.9774
-3.0575,10.7331,1.0135,1.0135
-3.1384,10.7331,1.0006,1.0006
-3.2193,10.6522,1.0135,1.0135
-3.3001,10.6522,1.0135,1.0135
-3.3810,10.5714,1.0006,1.0006
-3.4619,10.5714,1.0135,1.0135
-3.5428,10.4905,0.9774,0.9774
-3.6237,10.4905,1.0135,1.0135
-3.7046,10.4096,0.9774,0.9774
-3.7855,10.4096,1.0135,1.0135
-3.8664,10.4096,1.0006,1.0006
-3.9473,10.3287,1.0135,1.0135
-4.0282,10.3287,1.0135,1.0135
-4.1090,10.2478,1.0135,1.0135
-4.1899,10.2478,1.0135,1.0135
-4.2708,10.1669,1.0006,1.0006
-4.3517,10.1669,1.0135,1.0135
-4.4326,10.0860,0.9774,0.9774
-4.5135,10.0860,1.0135,1.0135
-4.5944,10.0051,0.9774,0.9774
-4.6753,10.0051,1.0135,1.0135
-4.7562,10.0051,1.0006,1.0006
-4.8371,9.9242,1.0135,1.0135
-4.9179,9.9242,1.0135,1.0135
-4.9988,9.8433,1.0006,1.0006
-5.0797,9.8433,1.0135,1.0135
-5.1606,9.7625,0.9774,0.9774
-5.2415,9.7625,1.0135,1.0135
-5.3224,9.6816,0.9774,0.9774
-5.4033,9.6816,1.0135,1.0135
-5.4842,9.6816,1.0135,1.0135
-5.5651,9.6007,1.0006,1.0006
-5.6460,9.6007,1.0135,1.0135
-5.7268,9.5198,0.9774,0.9774
-5.8077,9.5198,1.0135,1.0135
-5.8886,9.4389,0.9774,0.9774
-5.9695,9.4389,1.0135,1.0135
-6.0504,9.4389,1.0006,1.0006
-6.1313,9.3580,1.0135,1.0135
-6.2122,9.3580,1.0135,1.0135
-6.2931,9.2771,1.0006,1.0006
-6.3740,9.2771,1.0135,1.0135
-6.4549,9.1962,0.9774,0.9774
-6.5357,9.1962,1.0135,1.0135
-6.6166,9.1153,0.9774,0.9774
-6.6975,9.1153,1.0135,1.0135
-6.7784,9.1153,1.0006,1.0006
-6.8593,9.0344,1.0135,1.0135
-6.9402,9.0344,1.0135,1.0135
-7.0211,8.9536,1.0135,1.0135
-7.1020,8.9536,1.0135,1.0135
-7.1829,8.8727,1.0135,1.0135
-7.2638,8.8727,1.0135,1.0135
-7.3446,8.7918,1.0135,1.0135
-7.4255,8.7109,0.9874,0.9874
-7.5064,8.7109,1.0135,1.0135
-7.5873,8.6300,1.0135,1.0135
-7.6682,8.5491,0.9874,0.9874
-7.7491,8.5491,1.0135,1.0135
-7.8300,8.4682,1.0296,1.0296
-7.9109,8.3873,1.0296,1.0296
-7.9918,8.3064,1.0296,1.0296
-8.0727,8.2255,1.0296,1.0296
-8.1535,8.1447,1.0135,1.0135
-8.2344,8.0638,0.9874,0.9874
-8.2344,7.9829,0.9874,0.9874
-8.3153,7.9020,1.0135,1.0135
-8.3962,7.8211,1.0135,1.0135
-8.4771,7.7402,0.9774,0.9774
-8.4771,7.6593,1.0135,1.0135
-8.4771,7.5784,0.9774,0.9774
-8.4771,7.4975,0.9468,0.9468
-8.4771,7.4166,0.9223,0.9223
-8.5580,7.3358,0.9841,0.9841
-8.5580,7.2549,0.9740,0.9740
-8.5580,7.1740,0.9707,0.9707
-8.5580,7.0931,0.9707,0.9707
-8.5580,7.0122,0.9707,0.9707
-8.5580,6.9313,0.9740,0.9740
-8.5580,6.8504,0.9841,0.9841
-8.5580,6.7695,1.0006,1.0006
-8.4771,6.6886,0.9468,0.9468
-8.4771,6.6077,0.9774,0.9774
-8.4771,6.5269,1.0135,1.0135
-8.4771,6.4460,1.0135,1.0135
-8.3962,6.3651,1.0296,1.0296
-8.3153,6.2842,1.0296,1.0296
-8.2344,6.2033,1.0135,1.0135
-8.1535,6.1224,0.9874,0.9874
-8.0727,6.1224,0.9874,0.9874
-7.9918,6.0415,1.0135,1.0135
-7.9109,5.9606,1.0135,1.0135
-7.8300,5.8797,0.9874,0.9874
-7.7491,5.8797,0.9874,0.9874
-7.6682,5.7988,1.0135,1.0135
-7.5873,5.7180,1.0135,1.0135
-7.5064,5.6371,0.9874,0.9874
-7.4255,5.6371,0.9874,0.9874
-7.3446,5.5562,1.0135,1.0135
-7.2638,5.4753,1.0135,1.0135
-7.1829,5.3944,0.9874,0.9874
-7.1020,5.3944,0.9874,0.9874
-7.0211,5.3135,1.0135,1.0135
-6.9402,5.2326,1.0296,1.0296
-6.8593,5.1517,1.0135,1.0135
-6.7784,5.0708,0.9874,0.9874
-6.6975,5.0708,1.0135,1.0135
-6.6166,4.9899,1.0296,1.0296
-6.5357,4.9091,1.0135,1.0135
-6.4549,4.8282,0.9874,0.9874
-6.3740,4.8282,1.0135,1.0135
-6.2931,4.7473,1.0296,1.0296
-6.2122,4.6664,1.0135,1.0135
-6.1313,4.5855,0.9874,0.9874
-6.0504,4.5855,0.9874,0.9874
-5.9695,4.5046,1.0135,1.0135
-5.8886,4.4237,1.0135,1.0135
-5.8077,4.3428,0.9874,0.9874
-5.7268,4.3428,0.9874,0.9874
-5.6460,4.2619,1.0135,1.0135
-5.5651,4.1810,1.0296,1.0296
-5.4842,4.1002,1.0135,1.0135
-5.4033,4.0193,0.9874,0.9874
-5.3224,4.0193,1.0135,1.0135
-5.2415,3.9384,1.0296,1.0296
-5.1606,3.8575,1.0135,1.0135
-5.0797,3.7766,0.9874,0.9874
-4.9988,3.7766,1.0135,1.0135
-4.9179,3.6957,1.0296,1.0296
-4.8371,3.6148,1.0135,1.0135
-4.7562,3.5339,0.9874,0.9874
-4.6753,3.5339,0.9874,0.9874
-4.5944,3.4530,1.0135,1.0135
-4.5135,3.3721,1.0135,1.0135
-4.4326,3.2913,0.9874,0.9874
-4.3517,3.2913,0.9874,0.9874
-4.2708,3.2104,1.0135,1.0135
-4.1899,3.1295,1.0296,1.0296
-4.1090,3.0486,1.0135,1.0135
-4.0282,2.9677,0.9874,0.9874
-3.9473,2.9677,1.0135,1.0135
-3.8664,2.8868,1.0296,1.0296
-3.7855,2.8059,1.0135,1.0135
-3.7046,2.7250,0.9874,0.9874
-3.6237,2.7250,1.0135,1.0135
-3.5428,2.6441,1.0296,1.0296
-3.4619,2.5632,1.0135,1.0135
-3.3810,2.4824,0.9874,0.9874
-3.3001,2.4824,0.9874,0.9874
-3.2193,2.4015,1.0135,1.0135
-3.1384,2.3206,1.0135,1.0135
-3.0575,2.2397,0.9874,0.9874
-2.9766,2.2397,0.9874,0.9874
-2.8957,2.1588,1.0135,1.0135
-2.8148,2.0779,1.0296,1.0296
-2.7339,1.9970,1.0135,1.0135
-2.6530,1.9161,0.9874,0.9874
-2.5721,1.9161,1.0135,1.0135
-2.4912,1.8352,1.0296,1.0296
-2.4104,1.7543,1.0135,1.0135
-2.3295,1.6735,0.9874,0.9874
-2.2486,1.6735,1.0135,1.0135
-2.1677,1.5926,1.0296,1.0296
-2.0868,1.5117,1.0135,1.0135
-2.0059,1.4308,0.9874,0.9874
-1.9250,1.4308,0.9874,0.9874
-1.8441,1.3499,1.0135,1.0135
-1.7632,1.2690,1.0135,1.0135
-1.6823,1.1881,0.9874,0.9874
-1.6015,1.1881,0.9874,0.9874
-1.5206,1.1072,1.0135,1.0135
-1.4397,1.0263,1.0296,1.0296
-1.3588,0.9454,1.0135,1.0135
-1.2779,0.8646,0.9874,0.9874
-1.1970,0.8646,1.0135,1.0135
-1.1161,0.7837,1.0296,1.0296
-1.0352,0.7028,1.0135,1.0135
-0.9543,0.6219,0.9874,0.9874
-0.8734,0.6219,1.0135,1.0135
-0.7926,0.5410,1.0296,1.0296
-0.7117,0.4601,1.0135,1.0135
-0.6308,0.3792,0.9874,0.9874
-0.5499,0.3792,0.9874,0.9874
-0.4690,0.2983,1.0135,1.0135
-0.3881,0.2174,1.0135,1.0135
-0.3072,0.1365,0.9874,0.9874
-0.2263,0.1365,0.9874,0.9874
-0.1454,0.0557,1.0135,1.0135
-0.0645,-0.0252,1.0296,1.0296
0.0163,-0.1061,1.0135,1.0135
0.0972,-0.1870,0.9874,0.9874
0.1781,-0.1870,1.0135,1.0135
0.2590,-0.2679,1.0296,1.0296
0.3399,-0.3488,1.0135,1.0135
0.4208,-0.4297,0.9874,0.9874
0.5017,-0.4297,1.0135,1.0135
0.5826,-0.5106,1.0296,1.0296
0.6635,-0.5915,1.0135,1.0135
0.7444,-0.6724,0.9874,0.9874
0.8252,-0.6724,0.9874,0.9874
0.9061,-0.7532,1.0135,1.0135
0.9870,-0.8341,1.0135,1.0135
1.0679,-0.9150,0.9874,0.9874
1.1488,-0.9150,0.9874,0.9874
1.2297,-0.9959,1.0135,1.0135
1.3106,-1.0768,1.0296,1.0296
1.3915,-1.1577,1.0135,1.0135
1.4724,-1.2386,0.9874,0.9874
1.5533,-1.2386,1.0135,1.0135
1.6341,-1.3195,1.0296,1.0296
1.7150,-1.4004,1.0135,1.0135
1.7959,-1.4813,0.9874,0.9874
1.8768,-1.4813,1.0135,1.0135
1.9577,-1.5621,1.0296,1.0296
2.0386,-1.6430,1.0135,1.0135
2.1195,-1.7239,0.9874,0.9874
2.2004,-1.7239,0.9874,0.9874
2.2813,-1.8048,1.0135,1.0135
2.3622,-1.8857,1.0135,1.0135
2.4430,-1.9666,0.9874,0.9874
2.5239,-1.9666,0.9874,0.9874
2.6048,-2.0475,1.0135,1.0135
2.6857,-2.1284,1.0296,1.0296
2.7666,-2.2093,1.0135,1.0135
2.8475,-2.2902,0.9874,0.9874
2.9284,-2.2902,1.0135,1.0135
3.0093,-2.3710,1.0296,1.0296
3.0902,-2.4519,1.0135,1.0135
3.1711,-2.5328,0.9874,0.9874
3.2519,-2.5328,1.0135,1.0135
3.3328,-2.6137,1.0296,1.0296
3.4137,-2.6946,1.0135,1.0135
3.4946,-2.7755,0.9874,0.9874
3.5755,-2.7755,0.9874,0.9874
3.6564,-2.8564,1.0135,1.0135
3.7373,-2.9373,1.0135,1.0135
3.8182,-3.0182,0.9874,0.9874
3.8991,-3.0182,0.9874,0.9874
3.9800,-3.0991,1.0135,1.0135
4.0608,-3.1799,1.0135,1.0135
4.1417,-3.2608,0.9874,0.9874
4.2226,-3.2608,0.9874,0.9874
4.3035,-3.3417,1.0135,1.0135
4.3844,-3.4226,1.0296,1.0296
4.4653,-3.5035,1.0135,1.0135
4.5462,-3.5844,0.9874,0.9874
4.6271,-3.5844,1.0135,1.0135
4.7080,-3.6653,1.0296,1.0296
4.7889,-3.7462,1.0135,1.0135
4.8697,-3.8271,0.9874,0.9874
4.9506,-3.8271,1.0135,1.0135
5.0315,-3.9080,1.0296,1.0296
5.1124,-3.9888,1.0135,1.0135
5.1933,-4.0697,0.9874,0.9874
5.2742,-4.0697,0.9874,0.9874
5.3551,-4.1506,1.0135,1.0135
5.4360,-4.2315,1.0135,1.0135
5.5169,-4.3124,0.9874,0.9874
5.5978,-4.3124,0.9874,0.9874
5.6786,-4.3933,1.0135,1.0135
5.7595,-4.4742,1.0296,1.0296
5.8404,-4.5551,1.0135,1.0135
5.9213,-4.6360,0.9874,0.9874
6.0022,-4.6360,1.0135,1.0135
6.0831,-4.7169,1.0296,1.0296
6.1640,-4.7977,1.0135,1.0135
6.2449,-4.8786,0.9874,0.9874
6.3258,-4.8786,1.0135,1.0135
6.4067,-4.9595,1.0296,1.0296
6.4875,-5.0404,1.0135,1.0135
6.5684,-5.1213,0.9874,0.9874
6.6493,-5.1213,0.9874,0.9874
6.7302,-5.2022,1.0135,1.0135
6.8111,-5.2831,1.0135,1.0135
6.8920,-5.3640,0.9874,0.9874
6.9729,-5.3640,0.9874,0.9874
7.0538,-5.4449,1.0135,1.0135
7.1347,-5.5258,1.0296,1.0296
7.2156,-5.6066,1.0135,1.0135
7.2964,-5.6875,0.9874,0.9874
7.3773,-5.6875,1.0135,1.0135
7.4582,-5.7684,1.0296,1.0296
7.5391,-5.8493,1.0135,1.0135
7.6200,-5.9302,0.9874,0.9874
7.7009,-5.9302,1.0135,1.0135
7.7818,-6.0111,1.0296,1.0296
